"id","street_name","zip","value"
2017762281,"1/2 HARGRAVE ST",78702,1
2017891826,"DEEN AVE",78753,1
20175042288,"HARRISGLENN DR",78753,1
2017641442,"LAZY CREEK DR",78724,1
2017660391,"RINGSBY RD",78747,1
2017761983,"ROYAL CREST DR",78741,1
20175011622,"DUVAL RD",78759,1
2017340097,"LAVACA ST",78701,1
20175046368,"GESSNER DR",78753,1
20171781472,"E 6TH ST",78701,0.5
2017151510,"BLUEBELL CIR",78741,1
20171981223,"CEDAR BEND DR",78758,1
20173090047,"LAKE CREEK PKWY",78750,1
20172220837,"CANELLA DR",78744,1
20172880139,"TERI RD",78744,1
2017661251,"CHOQUETTE DR",78757,1
201711520,"CANTERBURY ST",78702,1
20172640024,"MANCHACA RD",78745,1
2017141016,"DOUGLAS ST",78741,1
20172600174,"BRODIE LN",78745,1
20175018115,"ROSS RD",78617,1
20172210202,"TURTLE CREEK BLVD",78745,1
20171711501,"BURTON DR",78741,1
20173430208,"S CONGRESS AVE",78704,1
20173210106,"NORTH HILLS DR",78731,1
20175010122,"TILLOTSON AVE",78702,1
20171091399,"W 5TH ST",78701,1
20173010956,"S IH 35 SB",78748,1
20173090236,"CONGRESS AVE",78701,1
20175015783,"ARROYO SECO",78757,0.5
20172560178,"FM 969 RD",78724,0.5
20172870097,"SHUMARK OAK TRL",NA,1
2017150288,"E 15TH ST",78701,1
20172681183,"W OLTORF ST",78704,1
20175035748,"S CONGRESS AVE",78745,1
20171321305,"CHOQUETTE DR",78757,1
20172411690,"FAIRWAY ST",78741,1
20172481279,"COPPERFIELD DR",78753,1
20173410184,"S CONGRESS AVE",78704,1
20171560502,"THOMPSON ST",78702,1
2017661214,"PRESIDENTIAL BLVD",78719,1
20175051661,"N LAMAR BLVD",78758,1
20171691031,"RIVER CROSSING CIR",78741,1
201770102,"ROCK ROSE AVE",78758,1
20172491642,"HART LN",78731,1
20173431515,"N US 183 HWY SVRD NB",78729,1
20175044084,"LIPTON LOOP",78617,1
20173330317,"DEER TRACK",78727,1
2017280029,"E 6TH ST",78701,0.5
20171491421,"SANTA ROSA ST",78702,1
2017680259,"BLESSING AVE",78752,1
2017880018,"DELMAR AVE",78752,1
20173050511,"CLOCK TOWER DR",78753,1
20171180994,"WALLER CREEK",78701,1
20175030878,"E 7TH ST",78701,1
201750791,"S 1ST ST",78748,1
20172781557,"S 1ST ST",78704,1
2017181549,"E 2ND ST",78701,1
20173551488,"DAVIS LN",78749,1
20175041860,"SHADOW VALLEY CV",78731,1
20175006969,"E RUNDBERG LN",78753,0.5
20171930148,"N IH 35 SVRD NB",78753,1
20171811192,"NECHES ST",78701,1
20171590045,"NECHES ST",78701,1
2017342115,"FAIRWAY ST",78741,1
20175037229,"HUNTWICK DR",78741,1
2017161564,"MANKATO DR",78748,1
2017561760,"E 5TH ST",78701,1
20175047626,"CIRCLE S RD",78745,1
20171111225,"FOUR POINTS DR",78726,1
20172100570,"NEW YORK DR",78702,1
2017491062,"RIVERSTONE DR",78724,1
20175046996,"CORNELL ST",78702,1
2017341898,"CANYON RIDGE DR",78753,1
20175011561,"FM 2222 RD",78730,1
20171830661,"SARA DR",78721,0.5
2017111975,"BOLLES CIR",78753,1
20173531368,"SOUTHPORT DR",78704,1
20175014110,"HANEY DR",78723,1
20175023653,"N US 183 HWY NB",78729,1
2017560937,"RUTLAND DR",78758,1
20172800198,"W RIVERSIDE DR",78704,1
20175016087,"GUADALUPE ST",78751,1
20171251938,"W PARMER LN",78753,0.5
20172401120,"E 6TH ST",78701,1
20172891504,"N US 183 HWY SVRD NB",78729,1
20173091041,"N LAMAR BLVD",78753,1
20171901043,"SPICEWOOD SPRINGS RD",78731,1
2017250136,"E 51ST ST",78723,1
2017841324,"E STASSNEY LN",78744,0.5
20171652017,"AIRPORT BLVD",78751,1
2017120935,"E RIVERSIDE DR",78741,0.5
20173621486,"LONG WINTER DR",78754,1
2017650157,"S IH 35 NB",78744,1
20173650355,"WEBBERVILLE RD",78721,1
20175041338,"METRIC BLVD",78758,1
201781380,"YARSA BLVD",78748,1
20173560075,"E 5TH ST",78701,1
2017831760,"JOE SAYERS AVE",78756,1
20171250366,"PEBBLE BROOK DR",78752,1
20173101079,"W SLAUGHTER LN",78748,1
20171370567,"ROYAL CREST DR",78741,1
20173611150,"TECHNI CENTER DR",78721,1
20173060059,"E BEN WHITE BLVD SVRD EB",78744,1
20175010803,"E BEN WHITE BLVD EB",78741,1
2017341376,"ALLRED DR",78748,1
2017631686,"N PLEASANT VALLEY RD",78702,0.5
20173241712,"MIDDLE FISKVILLE RD",78753,1
20171691330,"E RUNDBERG LN",78753,1
2017621204,"BELL AVE",78759,1
20175030553,"S MOPAC EXPY SVRD NB",78749,1
2017301746,"PRESIDENTIAL BLVD",78719,1
20175018842,"NUCKOLS CROSSING RD",78744,1
2017411122,"E ANDERSON LN SVRD WB",78753,1
20175033378,"E 6TH ST",78702,1
20175018409,"CLAYTON LN",78723,1
2017870119,"BARTON SPRINGS RD",78704,1
20175043204,"CHAMPION GRANDVIEW WAY",78750,1
2017501212,"W 9TH ST",78701,1
20175023053,"WICKERSHAM LN",78741,1
20172280826,"W WELLS BRANCH PKWY",78660,1
20175017942,"W 10TH ST",78701,1
2017840261,"RED RIVER ST",78701,1
20171241898,"NUCKO00 CROSSING RD",78747,0.5
20171211987,"GESSNER DR",78753,1
20175021113,"GREAT HILLS TRL",78759,1
2017200847,"BURNET RD",78756,1
20172020998,"DURWOOD ST",78704,1
20175035112,"COLETO ST",78702,1
20171990585,"PURPLE SAGE DR",78724,1
20173630345,"N IH 35 SVRD SB",78751,1
20173640398,"PHILCO DR",78745,1
20178000176,"PRESIDENTIAL BLVD",78719,1
20171671899,"WILLOW ST",78702,1
20175002195,"WOODWARD ST",78704,1
20171141298,"AIRPORT BLVD",78702,1
20171401722,"DEEN AVE",78753,1
20175049967,"W 2ND ST",78701,1
20171210591,"ANKEN DR",78741,1
20171071550,"MASTERSON PASS",78753,1
20175041632,"MASTERSON PASS",78753,1
20172751260,"E 12TH ST",78702,0.5
20173650348,"S 1ST ST",78704,1
2017260159,"RESEARCH BLVD SVRD SB",78757,1
20173541356,"S CONGRESS AVE",78745,1
20172141106,"CALLISTO TER",78727,1
20172850924,"N IH 35 SVRD SB",78753,1
20175050740,"TWIN CREST DR",78752,1
20172091510,"BENNETT AVE",78752,1
2017681458,"SPRINGDALE RD",78721,1
20171701146,"OMEGA AVE",78721,1
20171560097,"BASTROP HWY NB",78742,1
20172891436,"CLAYTON LN",78723,1
20172721626,"E PARMER LN",78753,1
20173440843,"BURTON DR",78741,1
20171510677,"E OLTORF ST",78704,1
20172990114,"S 1ST ST",78748,1
20172791197,"MARLBOROUGH CIR",78753,1
20172831380,"DOMAIN DR",78758,1
20172090596,"E KOENIG LN SVRD EB",78751,1
20173091046,"THOMPSON LN",78742,1
2017690767,"N IH 35 SVRD NB",78722,1
20173050824,"BURNET RD",78757,1
20175029574,"DESSAU RD",78754,1
20175030963,"MARSHITAHS WAY",78748,1
2017531096,"E ST JOHNS AVE",78752,1
20172880471,"WIRTZ AVE",78704,1
20173240109,"S CONGRESS AVE",78704,1
20172671279,"RUTLAND DR",78758,1
201761386,"NESTLEWOOD DR",78754,1
20175009380,"SENDERO DR",78735,1
20171691585,"E PARMER LN",78653,1
20172951594,"CLAYTON LN",78723,1
20172582009,"BERKMAN DR",78723,1
20172760396,"PEGASUS ST",78727,1
20172011930,"NORTH PLZ",78753,1
20171840203,"DAVIS OAKS TRL",78748,1
20171381648,"E ANDERSON LN SVRD EB",78752,1
2017451541,"SPRINGDALE RD",78723,1
2017310202,"W 29TH ST",78705,0.5
20173600094,"ROCKHURST LN",78723,0.5
2017400097,"E 11TH ST",78702,1
20173080237,"N FM 620 RD",78726,1
20173450822,"BURNET RD",78758,1
20171251966,"S LAMAR BLVD SVRD NB",78745,1
20173371627,"S CONGRESS AVE",78745,1
20173430087,"W PARMER LN",78753,0.5
20172061942,"N PLEASANT VALLEY RD",78702,1
20172751837,"BIRD CREEK DR",78758,1
201721726,"DUVAL RD",78759,0.5
20173580173,"E RUNDBERG LN",78753,1
20171191587,"N LAMAR BLVD",78758,1
20172540693,"WOOTEN PARK DR",78757,1
20173290056,"E 6TH ST",78701,1
20172370920,"PEARL ST",78705,1
20172350126,"N LAMAR BLVD",78753,1
20172470824,"NORWOOD PARK BLVD",78753,1
2017181336,"ABERDEEN WAY",78753,1
20172090502,"GONZALES ST",78702,1
20172050942,"E 7TH ST",78701,1
20171110092,"SANDSHOF DR",78724,1
20175023449,"SANDY LOAM TRL",78750,1
20172051476,"RESEARCH BLVD SVRD NB",78759,1
20171630459,"GASTON PLACE DR",78723,1
20172601337,"CARSON CREEK BLVD",78617,1
20171840008,"BURTON DR",78741,0.5
20172681411,"LYDIA ST",78702,1
20172021245,"E LIVE OAK ST",78704,1
20171101139,"N IH 35 SVRD SB",78728,1
20175002741,"JOHN NANCE GARNER CIR",78753,1
20175044566,"DESSAU RD",78753,1
2017960467,"WOOD HOLLOW DR",78731,1
20171200243,"W STASSNEY LN",78745,1
2017831385,"SOUTHRIDGE DR",78704,1
2017122045,"N IH 35 SVRD SB",78753,1
20171910860,"NORWOOD PARK BLVD",78753,1
2017670025,"PARKFIELD DR",78758,1
20173031918,"E 7TH ST & BRUSHY ST",NA,1
20171222104,"AIRPORT BLVD",78722,1
2017250770,"FARO DR",78741,1
20171770182,"E BEN WHITE BLVD EB",78741,1
20172321397,"W ST ELMO RD",78745,1
20172371806,"GROVE BLVD",78741,1
20171541489,"SANDSHOF DR",78724,1
20171841941,"MC CLANNAHAN DR",78748,1
20173550059,"LAKE AUSTIN BLVD",78703,1
20175042005,"METRIC BLVD",78758,1
20173090179,"NORTH PLZ",78753,1
20171981096,"N LAMAR BLVD",78758,1
20171680424,"PRESIDENTIAL BLVD",78719,1
20171571726,"LAKE CREEK PKWY",78750,1
20173311239,"E STASSNEY LN",78745,1
20178003365,"BOWIE ST",78703,1
20171980011,"N LAMAR BLVD",78753,1
20172531596,"W BRAKER LN",78759,1
20173220721,"QUICKSILVER BLVD",78744,1
2017310465,"TRINITY ST",78701,1
2017661678,"WALLER ST",78702,1
20175037047,"UNKNOWN",NA,1
20175012112,"ENCINO CIR",78723,1
20175038870,"GUADALUPE ST",78751,1
20172241090,"E BEN WHITE BLVD WB",78742,1
20171940233,"ED BLUESTEIN BLVD NB",78725,1
20175047178,"MANOR RD",78723,1
20175018486,"MANCHACA RD",78748,1
20171490956,"W 38TH ST",78705,1
20171350530,"DRYFIELD DR",78758,1
20172100102,"N IH 35 NB",78753,1
20171180971,"NORTH PLZ",78753,1
20171980303,"WOODWARD ST",78741,1
2017121542,"E PARMER LN",78753,1
20172630731,"E 2ND ST",78702,1
2017630186,"S LAKESHORE BLVD",78741,0.5
20175005219,"LA VISTA ST",78704,1
20172571466,"N LAMAR BLVD",78757,1
20173400514,"ELM CREEK DR",78744,1
20172150035,"MONTOPOLIS DR",78741,1
2017321941,"MC KIE DR",78752,1
20171631767,"E STASSNEY LN",78744,0.5
2017230897,"S IH 35 SVRD NB",78744,1
201740138,"LEDESMA RD",78721,1
20171051434,"BARBARA JORDAN BLVD",78723,1
2017990430,"AIRPORT BLVD",78702,1
20171041214,"EDGEDALE DR",78723,1
20175020398,"S IH 35 SVRD NB",78744,1
2017110951,"POLLYANNA AVE",78753,1
2017490259,"W WILLIAM CANNON DR",78745,1
20172650137,"N LAMAR BLVD",78703,1
20175040854,"GUADALUPE ST",78751,1
20172432049,"POND WOODS RD",78729,1
20173590907,"N LAMAR BLVD",78758,1
20171930570,"W SH 71",78735,1
20171471553,"COLBERG CT",78749,1
20175000232,"S 2ND ST",78704,1
20171711812,"E POWELL LN",78753,1
20173190897,"E 41ST ST",78751,1
20175046183,"DAVIS LN",78749,1
20171200806,"AIRPORT BLVD",78721,1
20172531147,"KIDNEYWOOD TRL",78735,1
2017831818,"GARLAND AVE",78721,1
20171591672,"MANOR RD",78723,1
20172100121,"ALLEN ST",78702,1
20172330100,"SHADY LN",78702,1
20175050061,"CIRCUIT OF THE AMERICAS BLVD",78617,1
2017131280,"DURWOOD ST",78704,1
2017351764,"W MARTIN LUTHER KING JR BLVD",78705,1
20172580831,"GRAY BLVD",78758,1
20173291278,"W OLTORF ST",78704,0.5
2017141549,"MANOR RD",78723,1
2017311576,"COMAL ST",78702,1
20171330077,"E 4TH ST",78701,0.5
20171370132,"E 6TH ST",78701,0.5
20173310182,"W RIVERSIDE DR",78704,1
20172960156,"N LAMAR BLVD",78703,1
2017480781,"PRINCE DR",78752,1
20175050310,"GUADALUPE ST",78751,1
20173230507,"WALLER CREEK",78701,1
20171771156,"EAST HILL DR",78731,1
20171561609,"MEARNS MEADOW BLVD",78758,1
20175045750,"GUADALUPE ST",78751,1
20175041871,"JADEWOOD CT",78748,1
201720574,"WICKERSHAM LN",78741,1
2017342039,"S 1ST ST",78704,1
20171061039,"POQUITO ST",78702,1
20171781603,"E BRAKER LN",78753,1
20175038576,"JUSTIN LN",78757,1
20172771741,"BEXLEY LN",78739,1
20173160141,"MORADO CIR",78759,1
20175046977,"DECKER LN",78724,1
20173040954,"E RIVERSIDE DR",78741,1
20172221407,"E BEN WHITE BLVD SVRD WB",78741,1
20171291658,"CENTER LAKE DR",78753,1
2017710783,"METRIC BLVD",78727,1
20175027998,"ELM RIDGE LN",78727,1
20171120842,"N IH 35 SVRD NB",78752,1
20173021633,"WEIDEMAR LN",78745,1
20175049764,"SEMINARY RIDGE DR",78745,1
20171150548,"VINTAGE HILLS DR",78723,1
20178002462,"SHETLAND CHASE",78727,1
20171451875,"W RUNDBERG LN",78758,1
20172041215,"E 8TH ST",78701,1
20171211369,"METRIC BLVD",78758,0.5
20173030066,"WHELESS LN",78723,1
20171470261,"S IH 35 SVRD SB",78704,1
20172230653,"WELLINGTON DR",78723,1
20172811700,"RIO GRANDE ST",78701,1
20172941533,"BEDFORD ST",78702,1
20175039149,"N IH 35 NB",78753,1
20172930095,"EMERALD WOOD DR",78745,1
20172630637,"WEST LOOP",78758,1
20171131306,"ACORN GROVE CT",78744,1
20175022627,"FARRAH LN",78748,1
20175014918,"MANCHACA RD",78704,1
2017491501,"SCOFIELD RIDGE PKWY",78727,1
20175031404,"MANOR RD",78722,1
2017771365,"E CESAR CHAVEZ ST",78702,1
20172321571,"S IH 35 SVRD SB",78748,1
20171551586,"E M FRANKLIN AVE",78723,1
20175003162,"CURRIN LN",78748,1
2017910523,"WINDY TRL",78758,1
20172141566,"ENCINAL CV",78744,1
20175051198,"E SH 71 SVRD WB",78617,1
201791514,"HUNTINGDON PL",78745,1
20175039175,"GUADALUPE ST",78751,1
2017131701,"CIRCLE S RD",78745,0.5
20171130957,"E CESAR CHAVEZ ST",78702,1
20175003433,"S IH 35 SVRD NB",78744,1
20171190044,"W 5TH ST",78701,1
2017600336,"HUNTERS CHASE DR",78729,1
2017141265,"MONTOPOLIS DR",78744,1
20173071168,"CAMERON RD",78753,0.5
20175046117,"DUVAL RD",78727,1
20171470233,"BURTON DR",78741,1
2017270808,"NORTH PLZ",78753,1
2017202117,"POWELL CIR",78704,1
20175009519,"CAPE CORAL DR",78746,1
20175016308,"LEAR LN",78745,1
20175041543,"N LAMAR BLVD",78753,1
20171230759,"N US 183 HWY NB",78729,1
20172651374,"WOODHAVEN DR",78753,1
20175022055,"WICKERSHAM LN",78741,1
20172631285,"E PARMER LN",78753,1
20171540751,"MEADOR AVE",78752,1
20171351663,"BOYER BLVD",78758,1
20172401667,"E 7TH ST",78701,1
20173500519,"S IH 35 SVRD SB",78745,1
20171720093,"SAHARA AVE",78745,1
20175036248,"MANOR RD",78723,1
20172490587,"TECHNOLOGY BLVD",78727,1
20172290211,"AVENUE F",78751,1
20175000436,"N LAMAR BLVD",78757,1
201751442,"E STASSNEY LN",78744,1
20175040881,"RIVER PLACE BLVD",78726,1
2017200088,"E ST JOHNS AVE",78752,0.5
20175046824,"S IH 35 SVRD NB",78747,1
20175012892,"MATTHEWS LN",78745,1
20175030712,"NORMAN TRL",78749,1
20175004722,"UNKNOWN",NA,1
20175045657,"N IH 35 SVRD NB",78752,1
20175029163,"CORNELL ST",78702,1
20172621422,"WESTHEIMER DR",78752,1
20171300501,"GENEVA DR",78723,1
20171820524,"S IH 35 SVRD NB",78741,1
20175006853,"TARRAGONA LN",78727,1
20171350313,"LAKE CHARLES DR",78744,1
20175019184,"BARROW AVE",78751,1
20171101801,"DUVAL RD",78759,1
20172570118,"LONGVIEW ST",78705,1
20172251435,"BURNET RD",78757,1
20172461794,"METRIC BLVD",78758,1
20175042403,"STECK AVE",78757,1
20172030932,"HUNTINGDON PL",78745,1
20171830247,"N LAMAR BLVD",78758,1
20171190248,"E 6TH ST",78701,1
20173030829,"CARMEN CT",78752,1
20171751137,"CANDLETREE LN",78744,1
20172790699,"E SH 71 SVRD WB",78617,1
20171440399,"S IH 35 SVRD NB",78741,1
20172891326,"E RIVERSIDE DR",78741,1
2017491488,"COASTAL DR",78749,1
20173541612,"N IH 35 SVRD SB",78753,1
20178001193,"BRODIE LN",78749,1
20171510755,"ESPERANZA XING",78758,1
20171791145,"SCENIC BROOK DR",78736,1
20172831762,"TERI RD",78744,1
20171381581,"400K E 6TH ST",78701,1
20171831298,"RIALTO BLVD",78735,1
20175037257,"WOODROW AVE",78756,1
20172941319,"S IH 35 SVRD NB",78744,1
20175023707,"N IH 35 SVRD NB",78722,1
20175003400,"LAKEHURST DR",78744,1
2017681533,"WAXWING CIR",78750,1
20175029895,"BEECH DR",78758,1
20171371143,"RUTLAND DR",78758,1
20172191320,"CHAROLAIS DR",78758,1
2017761789,"N LAMAR BLVD",78758,1
201771533,"DURWOOD ST",78704,1
20172061403,"FELTER LN",78744,1
20172831297,"N IH 35 SVRD SB",78705,1
20172581139,"MESA DR",78759,1
20172040775,"PARKER LN",78741,1
20173570769,"W BRAKER LN",78759,1
20172451695,"N US 183 HWY SVRD SB",78750,1
20175040572,"DOC HOLLIDAY TRL",78753,1
20171611435,"N LAMAR BLVD",78753,1
2017611245,"W WILLIAM CANNON DR",78749,1
20172510630,"E SH 71 EB",78719,1
2017501736,"ED BLUESTEIN BLVD NB",78724,1
20171800076,"S CONGRESS AVE",78748,1
20172321061,"S PLEASANT VALLEY RD",78744,1
20175046792,"EVA ST",78704,1
20171091221,"E 2ND ST",78702,1
20171281588,"PLANTATION RD",78745,1
20172360111,"N LAMAR BLVD",78753,1
20171120328,"N IH 35 SVRD SB",78753,1
20171852409,"SANTA ROSA ST",78702,1
2017340158,"E RIVERSIDE DR",78741,1
20173381343,"BASTROP HWY NB",78742,1
20173370807,"DURWOOD ST",78704,1
20171690901,"E 7TH ST",78701,1
20171920638,"NORTHLAND DR",78731,1
20175036213,"CAMERON RD",78754,1
20172331401,"E OLTORF ST",78741,0.5
20175006022,"W ANDERSON LN",78757,1
20172690852,"BRAZOS ST",78701,1
20173080936,"NUTRIA RUN",78744,1
2017980862,"HUNTLEIGH WAY",78725,1
2017531564,"RIO GRANDE ST",78701,1
20171381190,"ANDERSON MILL RD",78729,1
20171841940,"RED RIVER ST",78701,1
2017940847,"N LAMAR BLVD",78758,1
20178003837,"RENFERT WAY",78758,1
20173400168,"EASTFIELD AVE",78721,1
2017340524,"GREAT NORTHERN BLVD",78757,1
20173211535,"LOTT AVE",78721,1
20175047919,"BOULDER LN",78726,1
2017741113,"E WILLIAM CANNON DR",78744,1
20172360990,"W SH 71",78735,1
20172421526,"KIRKSEY DR",78741,0.5
20171261842,"GEORGIAN DR",78753,0.5
20171441467,"N IH 35 NB",78753,1
20175041140,"SOUTHRIDGE DR",78704,1
20172370404,"GAULT ST",78757,1
20172890083,"E 5TH ST",78701,0.5
2017611691,"E RIVERSIDE DR",78741,1
20171180602,"PACHEA TRL",78726,1
20175046076,"EVANS AVE",78751,1
2017981062,"REDFIELD LN",78758,1
2017540630,"W BEN WHITE BLVD EB",78745,1
20172740243,"LAMPLIGHT VILLAGE AVE",78758,1
20175024044,"VALDERRAMA DR",78717,1
20172870777,"MONTOPOLIS DR",78741,0.5
20178004720,"S 1ST ST",78704,1
20172481721,"W OLTORF ST",78704,0.5
20171320978,"LORALINDA DR",78753,1
2017590838,"GILLIS ST",78745,1
20175023847,"GUADALUPE ST",78751,1
2017981495,"E OLTORF ST",78741,1
2017780062,"E 6TH ST",78701,1
20173001373,"GRAND CANYON DR",78752,1
2017631564,"TURNER DR",78753,1
20171050755,"MC MILLIAN DR",78753,1
20171490281,"W BEN WHITE BLVD SVRD WB",78704,1
20173511283,"THUNDER CREEK RD",78759,1
2017471641,"LUCKENBACH LN",78729,0.5
20173241453,"N IH 35 SVRD NB",78723,1
20173531169,"N LAMAR BLVD",78758,1
20172350738,"E ANDERSON LN WB",78753,1
20176900324,"E POWELL LN",78753,1
20175001635,"CONFIDENTIAL",NA,1
20175037169,"N LAMAR BLVD",78758,1
20175047298,"E OLTORF ST",78741,1
20175025916,"STAGGERBRUSH RD",78749,1
20171110010,"E WILLIAM CANNON DR",78744,1
2017951899,"DUVAL RD",78759,1
20171301843,"EL MOLINO CIR",78617,1
20175049546,"MERIDIAN OAK LN",78744,1
2017111796,"METCALFE RD",78741,0.5
20171520008,"ROSEWOOD AVE",78702,0.5
20171171124,"W BEN WHITE BLVD SVRD WB",78704,1
20171091984,"THOMPSON ST",78702,1
20172310830,"E 15TH ST",78701,1
20173301395,"E 6TH ST",78701,1
20171430151,"BURTON DR",78741,1
20172300925,"S IH 35 SVRD NB",78744,1
20172401583,"GALEWOOD DR",78758,1
20171560038,"S CONGRESS AVE",78704,1
20175001702,"S 1ST ST",78748,1
20175012081,"FRIAR TUCK LN",78704,1
2017302089,"GUADALUPE ST",78705,1
20175007553,"WEBBERVILLE RD",78721,1
20175044834,"PERSIMMON TRL",78745,1
20172170021,"N LAMAR BLVD NB",78753,1
2017931595,"MANOR RD",78723,1
20178000194,"CAROL ANN DR",78723,1
20173440386,"MANOR RD",78723,1
20172670275,"GUNTER ST",78721,1
2017110939,"BUELL AVE",78757,1
2017841130,"SNEED CV",78744,1
20172480546,"LAWNDALE DR",78759,1
20171231733,"GUADALUPE ST",78751,1
20172770238,"W RIVERSIDE DR",78704,1
20178000660,"N FM 620 RD NB",78729,1
20178004746,"DESSAU RD",78754,1
20173201804,"WILLOW CREEK DR",78741,1
20171591226,"DOUGLAS ST",78741,1
20172160414,"SCOFIELD FARMS DR",78758,1
20171260047,"SPRING MEADOW RD",78744,1
20172651390,"N IH 35 SVRD NB",78752,1
2017800868,"MATHRA DR",78617,1
20175028253,"CLEARDAY DR",78745,1
20175042758,"SNEED CV",78744,1
20171950521,"E ANDERSON LN EB",78752,1
2017950111,"MONTOPOLIS DR",78741,1
20175033944,"W STASSNEY LN",78745,1
20175010732,"NORTH PLZ",78753,1
20171661552,"VILLAGE LN",78744,1
2017240529,"LAKELINE BLVD",78717,1
20175011191,"RAINEY ST",78701,1
20172831694,"S CONGRESS AVE",78745,1
20171951441,"CAMERON RD",78752,1
20175037626,"E SH 71 SVRD WB",78617,1
20172500266,"BITTER CREEK DR",78744,1
20173410691,"E ST JOHNS AVE",78752,1
20172340735,"PRESIDENTIAL BLVD",78719,1
20172010149,"CONGRESS AVE",78701,1
20175019428,"CAP STONE DR",78739,1
20175035435,"E RIVERSIDE DR",78741,1
20172432080,"E 9TH ST",78701,0.5
20172091562,"E RUNDBERG LN",78753,0.5
20172411554,"DESSAU RD",78753,1
20175000709,"S CONGRESS AVE",78745,0.5
20175010068,"SMALL DR",78731,1
20175042560,"GUADALUPE ST",78751,1
20173051799,"LORALINDA DR",78753,1
20172001783,"LAKE AUSTIN BLVD",78703,1
20175004651,"PARKFIELD DR",78758,1
20171640455,"PRESIDENTIAL BLVD",78719,1
20172821262,"S 1ST ST",78745,1
20171760078,"DECKER LN",78724,1
2017350308,"N LAMAR BLVD",78753,1
20175003587,"GULLETT ST",78702,1
20171630305,"E 7TH ST",78702,1
20172681730,"W NORTH LOOP BLVD",78756,1
20175016778,"N IH 35 SVRD NB",78753,1
20172060244,"WILLOW ST",78702,1
20171440967,"BRASS ST",78702,1
20171981141,"E CESAR CHAVEZ ST",78702,1
20171090086,"FLOURNOY DR",78745,1
20171000124,"E RIVERSIDE DR",78741,1
2017831976,"NECHES ST",78701,1
20173141025,"BEDFORD ST",78702,1
20172581870,"S PLEASANT VALLEY RD",78744,0.5
20173410637,"E RIVERSIDE DR",78741,1
2017441494,"BEECH DR",78758,1
20171251001,"N MEADOWS DR",78758,1
20172410126,"E RIVERSIDE DR",78741,1
20175021373,"RESEARCH BLVD NB",78758,1
2017890141,"E RUNDBERG LN",78753,0.5
20171570496,"NORTHGATE BLVD",78758,1
20175019866,"W BEN WHITE BLVD SVRD EB",78745,1
20172851013,"N IH 35 SVRD NB",78752,1
20172300948,"BANISTER LN",78745,0.5
2017691313,"E 2ND ST",78702,1
20172171122,"N IH 35 SVRD SB",78751,1
20171311525,"QUAIL BLVD",78758,1
20171031248,"WICKERSHAM LN",78741,1
20171960226,"ATTAYAC ST",78702,0.5
20175036827,"HUNTERS CHASE DR",78729,1
20175040693,"N US 183 HWY SVRD SB",78750,1
20173560100,"ROTHERHAM DR",78753,1
20171311740,"W 7TH ST",78701,1
20172101347,"STARSTREAK DR",78745,1
2017130650,"WEBBERVILLE RD",78721,1
20171390178,"NECHES ST",78701,1
2017631617,"N LAMAR BLVD",78751,1
20171551231,"RESEARCH BLVD NB",78759,1
2017931726,"ELM CREEK DR",78744,1
20172760875,"S PLEASANT VALLEY RD",78741,1
20175039712,"S IH 35 SVRD SB",78704,1
20171930935,"SCHOOL HOUSE LN",78750,1
20175005652,"E 11TH ST",78701,1
2017190212,"BARRINGTON WAY",78759,1
20172161825,"N LAMAR BLVD",78705,1
20175022754,"FAIRFIELD DR",78758,1
20173060910,"HALE DR",78749,1
20173200176,"W PARMER LN",78727,1
20171820184,"E 11TH ST",78701,1
20175043765,"RESEARCH BLVD SVRD SB",78759,1
20175016459,"E 15TH ST",78701,1
20172251563,"W 15TH ST",78701,0.5
20172260085,"MC KINNEY FALLS PKWY",78744,1
2017720223,"MANCHACA RD",78748,0.5
20173041674,"E 12TH ST",78702,1
20171290545,"LITTLE EMILY WAY",78753,1
20172270978,"N LAMAR BLVD",78758,1
20172540138,"S 1ST ST",78704,1
2017221226,"ONION CREEK PKWY",78748,1
2017600165,"MANOR RD",78722,1
2017670098,"W SLAUGHTER LN",78748,0.5
20175031816,"PECAN PARK BLVD",78613,1
20171600733,"S IH 35 SB",78748,1
20172840646,"E OLTORF ST",78704,1
20173360274,"W ST JOHNS AVE",78752,1
2017790695,"W BEN WHITE BLVD EB",78745,1
2017550786,"E ST JOHNS AVE",78752,1
20171471295,"WEIDEMAR LN",78745,1
20172270950,"MC NEIL DR",78727,1
20175038785,"EASTWEND DR",78753,1
20171391759,"E US 290 HWY SVRD EB",78724,1
20171580878,"FAIRBANKS DR",78752,1
20172911458,"AZIE MORTON ROAD",78704,1
20171101635,"E 12TH ST",78721,1
20172590891,"BURNET RD",78758,1
20172721389,"WEBBERVILLE RD",78721,1
20173371595,"DURWOOD ST",78704,1
20175023576,"MORNING CT",78759,1
20175026588,"GUADALUPE ST",78751,1
20172790219,"SHOAL CREEK BLVD",78705,1
20172821204,"N FM 620 RD",NA,1
20173260494,"GOLDEN MEADOW DR",78758,1
20175040479,"DOE MEADOW DR",78749,1
2017830906,"E OLTORF ST",78741,1
20172950231,"ESPERANZA XING",78758,1
20173361583,"LAS CIMAS PKWY",78746,1
2017491658,"CENTURY PARK BLVD",78727,1
20173141864,"CAMINO LA COSTA",78752,1
20173561359,"ISABELLE DR",78752,1
